episodio,fecha_emision,guion,arte,animacion,direccion,tv_rating,rank,n de paginas,votos,rating
797,"['July 16, 2017']",['Jin Tanaka'],['Ryūji Yoshiike'],['Isamu Takara'],['Kentarō Fujita'],6.2,3,13.0,1295.0,7.86
798,"['July 23, 2017']",['Tomohiro Nakayama'],['Miho Shiraishi'],['Toshio Deguchi'],['Yoshihiro Ueda'],6.7,3,11.0,1786.0,8.23
799,"['July 30, 2017']",['Shōji Yonemura'],['Ryūji Yoshiike'],['Masayuki Takagi'],['Katsumi Tokoro'],6.1,5,11.0,2093.0,8.56
800,"['August 6, 2017']",['Atsuhiro Tomioka'],['Miho Shiraishi'],['Kimitaka Itō'],['Yusuke Suzuki'],5.8,5,11.0,2407.0,8.6
801,"['August 13, 2017']",['Jin Tanaka'],['Ryūji Yoshiike'],['Shigefumi Shingaki'],['Yasunori Koyama'],5.9,2,7.0,1917.0,8.32
802,"['August 20, 2017']",['Tomohiro Nakayama'],['Miho Shiraishi'],['Isamu Takara'],['Kentarō Fujita'],6.9,5,7.0,2654.0,8.8
803,"['August 27, 2017']",['Shōji Yonemura'],['Ryūji Yoshiike'],['Kazuya Hisada'],['Yoshihiro Ueda'],4.8,6,9.0,3155.0,9.18
804,"['September 3, 2017']",['Tomohiro Nakayama'],['Miho Shiraishi'],['Shūichi Itō'],['Satoshi Itō'],6.7,4,12.0,5382.0,9.48
805,"['September 17, 2017']",['Atsuhiro Tomioka'],['Ryūji Yoshiike'],['Masahiro Kitazaki'],['Katsumi Tokoro'],7.6,5,9.0,2874.0,8.91
806,"['September 24, 2017']",['Jin Tanaka'],['Miho Shiraishi'],"['Yūsuke Isōchi', 'Shingo Fujisaki']",['Miho Hirayama'],6.0,4,14.0,3298.0,9.09
807,"['October 1, 2017']",['Shōji Yonemura'],['Ryūji Yoshiike'],['Kenji Yokoyama'],['Takashi Ōtsuka'],4.7,3,2.0,2584.0,8.13
808,"['October 1, 2017']",['Shōji Yonemura'],['Miho Shiraishi'],"['Kenji Yokoyama', 'Noboru Koizumi']",['Takashi Ōtsuka'],4.7,3,17.0,45775.0,9.69
809,"['October 15, 2017']",['Tomohiro Nakayama'],['Ryūji Yoshiike'],['Toshio Deguchi'],['Yusuke Suzuki'],6.0,6,9.0,3226.0,8.97
810,"['October 22, 2017']",['Jin Tanaka'],['Miho Shiraishi'],"['Shigefumi Shingaki', 'Kazuya Hisada']",['Kentarō Fujita'],5.6,6,5.0,3081.0,9.09
811,"['October 29, 2017']",['Atsuhiro Tomioka'],['Ryūji Yoshiike'],['Shūichi Itō'],['Yasunori Koyama'],6.0,5,9.0,2870.0,8.87
812,"['November 5, 2017']",['Shōji Yonemura'],['Miho Shiraishi'],['Masayuki Takagi'],['Yoshihiro Ueda'],6.1,6,13.0,2726.0,8.8
813,"['November 12, 2017']",['Tomohiro Nakayama'],['Ryūji Yoshiike'],"['Kimitaka Itō', 'Eisaku Inoue']",['Katsumi Tokoro'],6.6,6,11.0,2110.0,8.56
814,"['November 19, 2017']",['Jin Tanaka'],['Miho Shiraishi'],['Yūsuke Isōchi'],['Satoshi Itō'],6.4,6,13.0,2091.0,8.53
815,"['November 26, 2017']",['Shōji Yonemura'],['Ryūji Yoshiike'],['Masahiro Kitazaki'],['Yusuke Suzuki'],6.4,6,6.0,2791.0,8.89
816,"['December 3, 2017']",['Atsuhiro Tomioka'],['Miho Shiraishi'],['Noboru Koizumi'],['Masahiro Hosoda'],5.9,6,1.0,2995.0,9.02
817,"['December 10, 2017']",['Shōji Yonemura'],['Ryūji Yoshiike'],['Midori Matsuda'],['Miho Hirayama'],6.7,4,6.0,6645.0,9.6
818,"['December 17, 2017']",['Tomohiro Nakayama'],['Miho Shiraishi'],"['Kenji Yokoyama', 'Fukumoto Yasuko']",['Kentarō Fujita'],6.2,4,9.0,3165.0,9.2
819,"['December 24, 2017']",['Jin Tanaka'],['Ryūji Yoshiike'],['Shigefumi Shingaki'],['Yoshihiro Ueda'],5.0,4,11.0,3199.0,9.2
820,"['January 7, 2018']",['Shōji Yonemura'],['Miho Shiraishi'],['Shingo Fujisaki'],['Yasunori Koyama'],5.6,4,10.0,2962.0,8.89
821,"['January 14, 2018']",['Tomohiro Nakayama'],['Ryūji Yoshiike'],['Shūichi Itō'],['Yusuke Suzuki'],5.7,6,8.0,2170.0,8.53
822,"['January 21, 2018']",['Jin Tanaka'],['Miho Shiraishi'],['Masahiro Kitazaki'],['Kentarō Fujita'],6.4,6,13.0,1596.0,8.04
823,"['January 28, 2018']",['Atsuhiro Tomioka'],['Ryūji Yoshiike'],['Masayuki Takagi'],['Hiroyuki Satō'],7.1,6,10.0,1929.0,8.34
824,"['February 4, 2018']",['Shōji Yonemura'],['Miho Shiraishi'],"['Kazuya Hisada', 'Toshio Deguchi']",['Aya Komaki'],6.1,7,9.0,2353.0,8.82
825,"['February 11, 2018']",['Shōji Yonemura'],['Ryūji Yoshiike'],['Kenji Yokoyama'],['Satoshi Itō'],5.6,6,9.0,5138.0,9.49
826,"['February 18, 2018']",['Tomohiro Nakayama'],['Miho Shiraishi'],['Toshio Deguchi'],['Katsumi Tokoro'],6.4,6,13.0,2826.0,8.91
827,"['March 4, 2018']",['Kisa Miura'],['Ryūji Yoshiike'],['Shigefumi Shingaki'],['Yoshihiro Ueda'],5.5,6,13.0,1567.0,8.05
828,"['March 18, 2018']",['Jin Tanaka'],['Miho Shiraishi'],['Masahiro Kitazaki'],['Masahiro Hosoda'],5.0,3,14.0,2058.0,8.54
829,"['March 25, 2018']",['Shōji Yonemura'],['Ryūji Yoshiike'],['Shūichi Itō'],['Yasunori Koyama'],6.6,4,10.0,1452.0,8.09
830,"['April 1, 2018']",['Tomohiro Nakayama'],['Miho Shiraishi'],['Yūsuke Isōchi'],['Aya Komaki'],5.1,5,10.0,2384.0,8.71
831,"['April 8, 2018']",['Kisa Miura'],"['Ryūji Yoshiike', 'Yū Saitō']","['Kenji Yokoyama', 'Fukumoto Yasuko']",['Yusuke Suzuki'],5.9,5,15.0,1483.0,8.1
832,"['April 15, 2018']",['Jin Tanaka'],['Miho Shiraishi'],['Masayuki Takagi'],['Yoshihiro Ueda'],6.5,5,15.0,3218.0,9.22
833,"['April 22, 2018']",['Tomohiro Nakayama'],['Ryūji Yoshiike'],['Shigefumi Shingaki'],['Hiroyuki Satō'],6.6,6,16.0,5313.0,9.51
834,"['April 29, 2018']",['Shōji Yonemura'],['Miho Shiraishi'],['Masahiro Kitazaki'],['Satoshi Itō'],5.1,6,15.0,2966.0,9.09
835,"['May 6, 2018']",['Kisa Miura'],"['Ryūji Yoshiike', 'Yū Saitō']",['Shūichi Itō'],['Katsumi Tokoro'],5.3,4,15.0,2919.0,9.09
836,"['May 13, 2018']",['Atsuhiro Tomioka'],['Miho Shiraishi'],['Toshio Deguchi'],['Yutaka Nakashima'],6.3,6,15.0,1535.0,8.13
837,"['May 20, 2018']",['Jin Tanaka'],['Ryūji Yoshiike'],"['Kenji Yokoyama', 'Fukumoto Yasuko']",['Masahiro Hosoda'],4.8,6,15.0,2677.0,8.8
838,"['May 27, 2018']",['Tomohiro Nakayama'],['Miho Shiraishi'],['Masayuki Takagi'],['Yoshihiro Ueda'],6.0,6,13.0,1474.0,8.24
839,"['June 3, 2018']",['Shōji Yonemura'],"['Yū Saitō', 'Ryūji Yoshiike']","['Masahiro Shimanuki', 'Keiichi Ichikawa']",['Aya Komaki'],5.5,6,15.0,1899.0,8.48
840,"['June 10, 2018']",['Atsuhiro Tomioka'],['Miho Shiraishi'],['Shigefumi Shingaki'],['Yutaka Nakashima'],6.2,6,13.0,1366.0,8.06
841,"['June 17, 2018']",['Kisa Miura'],['Ryūji Yoshiike'],['Masahiro Kitazaki'],['Kōhei Kureta'],5.4,7,12.0,1995.0,8.64
842,"['June 24, 2018']",['Jin Tanaka'],['Miho Shiraishi'],"['Toshio Deguchi', 'Eisaku Inoue']",['Yusuke Suzuki'],5.6,6,11.0,1987.0,8.65
843,"['July 1, 2018']",['Tomohiro Nakayama'],['Yū Saitō'],"['Shūichi Itō', 'Kimitaka Itō']",['Takahiro Imamura'],5.0,6,14.0,1303.0,7.93
844,"['July 8, 2018']",['Shōji Yonemura'],['Miho Shiraishi'],"['Kenji Yokoyama', 'Fukumoto Yasuko']",['Satoshi Itō'],5.3,5,13.0,1263.0,7.87
845,"['July 15, 2018']",['Atsuhiro Tomioka'],['Ryūji Yoshiike'],['Masayuki Takagi'],['Yoshihiro Ueda'],5.1,4,14.0,1326.0,7.98
846,"['July 22, 2018']",['Jin Tanaka'],['Miho Shiraishi'],['Masahiro Shimanuki'],['Yutaka Nakashima'],5.4,6,12.0,1305.0,7.94
847,"['July 29, 2018']",['Kisa Miura'],['Yū Saitō'],['Shigefumi Shingaki'],['Masahiro Hosoda'],5.4,6,13.0,1310.0,7.94
848,"['August 5, 2018']",['Tomohiro Nakayama'],['Miho Shiraishi'],"['Kimitaka Itō', 'Eisaku Inoue']",['Hiroyuki Satō'],5.4,6,12.0,1347.0,7.91
849,"['August 12, 2018']",['Shōji Yonemura'],['Ryūji Yoshiike'],['Shūichi Itō'],['Katsumi Tokoro'],5.2,4,9.0,4269.0,9.4
850,"['August 19, 2018']",['Atsuhiro Tomioka'],['Miho Shiraishi'],['Masayuki Takagi'],['Ryōta Nakamura'],6.1,6,13.0,4159.0,9.27
851,"['August 26, 2018']",['Jin Tanaka'],['Yū Saitō'],['Toshio Deguchi'],['Kōhei Kureta'],4.3,7,13.0,2872.0,8.91
852,"['September 2, 2018']",['Shōji Yonemura'],['Miho Shiraishi'],"['Kenji Yokoyama', 'Fukumoto Yasuko']",['Aya Komaki'],5.0,7,12.0,2991.0,9.0
853,"['September 16, 2018']",['Kisa Miura'],['Ryūji Yoshiike'],['Shigefumi Shingaki'],['Yoshihiro Ueda'],5.0,6,12.0,2130.0,8.53
854,"['September 23, 2018']",['Tomohiro Nakayama'],['Miho Shiraishi'],['Masahiro Shimanuki'],['Satoshi Itō'],4.4,4,12.0,2684.0,8.78
855,"['September 30, 2018']",['Atsuhiro Tomioka'],['Yū Saitō'],"['Kimitaka Itō', 'Eisaku Inoue']",['Yusuke Suzuki'],4.5,5,12.0,2147.0,8.62
856,"['October 7, 2018']",['Jin Tanaka'],['Miho Shiraishi'],['Masahiro Kitazaki'],['Toshinori Fukuzawa'],5.0,4,12.0,3871.0,9.29
857,"['October 14, 2018']",['Shōji Yonemura'],['Ryūji Yoshiike'],['Shūichi Itō'],['Yasunori Koyama'],5.5,5,13.0,2957.0,9.0
858,"['October 21, 2018']",['Kisa Miura'],['Miho Shiraishi'],"['Kenji Yokoyama', 'Fukumoto Yasuko']",['Takahiro Imamura'],5.3,6,9.0,1553.0,8.05
859,"['October 28, 2018']",['Tomohiro Nakayama'],['Yū Saitō'],['Toshio Deguchi'],['Yusuke Suzuki'],5.8,5,12.0,1194.0,7.66
860,"['November 4, 2018']",['Atsuhiro Tomioka'],['Miho Shiraishi'],['Yūsuke Isōchi'],['Aya Komaki'],6.6,6,13.0,1384.0,8.08
861,"['November 11, 2018']",['Jin Tanaka'],['Ryūji Yoshiike'],['Shigefumi Shingaki'],['Katsumi Tokoro'],5.0,6,11.0,1230.0,7.9
862,"['November 18, 2018']",['Shōji Yonemura'],['Miho Shiraishi'],"['Masahiro Shimanuki', 'Midori Matsuda']",['Hiroyuki Satō'],5.6,6,4.0,3280.0,9.11
863,"['November 25, 2018']",['Kisa Miura'],['Yū Saitō'],['Masayuki Takagi'],['Yoshihiro Ueda'],4.9,6,13.0,1455.0,8.3
864,"['December 9, 2018']",['Tomohiro Nakayama'],['Miho Shiraishi'],['Masahiro Kitazaki'],['Yutaka Nakashima'],4.9,6,14.0,2924.0,9.02
865,"['December 16, 2018']",['Jin Tanaka'],['Ryūji Yoshiike'],"['Kenji Yokoyama', 'Fukumoto Yasuko']",['Yusuke Suzuki'],4.9,6,11.0,2075.0,8.64
866,"['December 23, 2018']",['Shōji Yonemura'],['Miho Shiraishi'],['Toshio Deguchi'],['Yoshihiro Ueda'],5.7,3,12.0,1565.0,8.2
867,"['January 6, 2019']",['Kisa Miura'],['Yū Saitō'],"['Kimitaka Itō', 'Eisaku Inoue']",['Masahiro Hosoda'],4.7,4,14.0,2278.0,8.6
868,"['January 13, 2019']",['Tomohiro Nakayama'],['Miho Shiraishi'],['Shūichi Itō'],['Aya Komaki'],5.0,4,12.0,5399.0,9.49
869,"['January 20, 2019']",['Jin Tanaka'],['Ryūji Yoshiike'],"['Kazuya Hisada', 'Yūsuke Isōchi']",['Katsumi Tokoro'],6.0,6,5.0,3880.0,9.29
870,"['January 27, 2019']",['Shōji Yonemura'],['Miho Shiraishi'],['Masahiro Shimanuki'],['Kōhei Kureta'],5.2,7,15.0,22338.0,9.7
871,"['February 3, 2019']",['Tomohiro Nakayama'],['Yū Saitō'],['Shigefumi Shingaki'],['Yutaka Nakashima'],5.6,4,16.0,10434.0,9.48
872,"['February 10, 2019']",['Jin Tanaka'],['Miho Shiraishi'],['Masahiro Kitazaki'],['Yoshihiro Ueda'],4.5,7,15.0,2940.0,8.91
873,"['February 17, 2019']",['Shōji Yonemura'],['Ryūji Yoshiike'],['Kenji Yokoyama'],['Satoshi Itō'],4.7,6,15.0,3109.0,9.0
874,"['February 24, 2019']",['Tomohiro Nakayama'],['Miho Shiraishi'],['Masayuki Takagi'],['Yoshihiro Ueda'],5.5,6,15.0,2196.0,8.62
875,"['March 3, 2019']",['Jin Tanaka'],['Yū Saitō'],['Toshio Deguchi'],['Aya Komaki'],5.7,5,16.0,2267.0,8.63
876,"['March 17, 2019']",['Tomohiro Nakayama'],['Miho Shiraishi'],['Shūichi Itō'],['Masahiro Hosoda'],5.4,6,15.0,2970.0,8.91
877,"['March 24, 2019']",['Shōji Yonemura'],['Ryūji Yoshiike'],['Yūsuke Isōchi'],['Toshinori Fukuzawa'],5.0,4,16.0,5287.0,9.4
878,"['March 31, 2019']",['Shōji Yonemura'],['Miho Shiraishi'],"['Kimitaka Itō', 'Eisaku Inoue']",['Yutaka Nakashima'],5.3,4,23.0,2629.0,8.65
879,"['April 7, 2019']",['Jin Tanaka'],['Yū Saitō'],['Shigefumi Shingaki'],['Yoshihiro Ueda'],5.7,6,3.0,1339.0,7.92
880,"['April 14, 2019']",['Tomohiro Nakayama'],['Miho Shiraishi'],['Masahiro Kitazaki'],['Hiroyuki Satō'],5.9,4,13.0,1356.0,7.98
881,"['April 21, 2019']",['Atsuhiro Tomioka'],['Ryūji Yoshiike'],['Kazuya Hisada'],['Yusuke Suzuki'],5.2,7,2.0,1426.0,6.4
882,"['April 28, 2019']",['Atsuhiro Tomioka'],['Miho Shiraishi'],['Toshio Deguchi'],['Satoshi Itō'],5.1,6,2.0,1289.0,6.71
883,"['May 5, 2019']",['Shōji Yonemura'],['Yū Saitō'],['Shūichi Itō'],['Katsumi Tokoro'],4.1,4,6.0,1262.0,6.87
884,"['May 12, 2019']",['Tomohiro Nakayama'],['Miho Shiraishi'],"['Kimitaka Itō', 'Eisaku Inoue']",['Yutaka Nakashima'],4.5,6,8.0,1297.0,6.96
885,"['May 19, 2019']",['Jin Tanaka'],['Ryūji Yoshiike'],"['Kazuya Hisada', 'Masahiro Shimanuki']",['Yoshihiro Ueda'],5.0,6,15.0,1454.0,7.55
886,"['May 26, 2019']",['Atsuhiro Tomioka'],['Miho Shiraishi'],['Kenji Yokoyama'],['Masahiro Hosoda'],5.1,4,9.0,1296.0,7.58
887,"['June 2, 2019']",['Shōji Yonemura'],['Yū Saitō'],['Masahiro Kitazaki'],['Yutaka Nakashima'],5.4,6,4.0,1995.0,8.2
888,"['June 9, 2019']",['Tomohiro Nakayama'],['Miho Shiraishi'],['Shigefumi Shingaki'],['Katsumi Tokoro'],5.6,6,7.0,1344.0,7.93
889,"['June 16, 2019']",['Jin Tanaka'],['Ryūji Yoshiike'],['Toshio Deguchi'],['Yoshihiro Ueda'],5.4,6,7.0,1409.0,7.69
890,"['June 23, 2019']",['Atsuhiro Tomioka'],['Yū Saitō'],"['Kenji Yokoyama', 'Toshio Deguchi']",['Yusuke Suzuki'],6.5,6,5.0,1427.0,7.61
891,"['June 30, 2019']",['Tomohiro Nakayama'],['Miho Shiraishi'],['Kazuya Hisada'],['Toshinori Fukuzawa'],6.3,4,12.0,2700.0,8.67
892,"['July 7, 2019']",['Shōji Yonemura'],"['Sadaaki Honma', 'Toshinori Iino']",['Midori Matsuda'],['Tatsuya Nagamine'],5.2 (Original)5.3 (Rerun),5 (Both),11.0,5706.0,9.34
893,"['July 14, 2019']",['Atsuhiro Tomioka'],"['Sadaaki Honma', 'Midori Tanaka']",['Shūichi Itō'],['Kōhei Kureta'],5.3 (Original)4.1 (Rerun),4 (Original)7 (Rerun),9.0,3387.0,8.93
894,"['July 21, 2019']",['Jin Tanaka'],"['Sadaaki Honma', 'Guo Wei Huang']","['Yūsuke Isōchi', 'Yukiko Nakatani']",['Aya Komaki'],6.0 (Original)4.4 (Rerun),5 (Original)6 (Rerun),11.0,3499.0,9.13
895,"['July 28, 2019']",['Atsuhiro Tomioka'],['Ryūji Yoshiike'],['Masahiro Kitazaki'],['Yutaka Nakashima'],4.7 (Original)4.4 (Rerun),5 (Original)6 (Rerun),0.0,1218.0,6.17
896,"['August 4, 2019']",['Atsuhiro Tomioka'],['Miho Shiraishi'],['Shigefumi Shingaki'],['Hiroyuki Satō'],4.2 (Both),6 (Original)5 (Rerun),0.0,1183.0,6.04
897,"['August 11, 2019']",['Tomohiro Nakayama'],['Toshinori Iino'],"['Eisaku Inoue', 'Kimitaka Itō']",['Satoshi Itō'],5.2 (Original)4.6 (Rerun),6 (Original)5 (Rerun),11.0,3016.0,8.85
898,"['August 18, 2019']",['Shinzō Fujita'],"['Natsuko Tosugi', 'Yū Saitō']",['Masahiro Shimanuki'],['Yasunori Koyama'],4.2 (Original)3.7 (Rerun),4 (Original)7 (Rerun),9.0,2399.0,8.55
899,"['August 25, 2019']",['Akiko Inoue'],['Toshinori Iino'],['Toshio Deguchi'],['Yusuke Suzuki'],4.6 (Original)3.6 (Rerun),6 (Original)9 (Rerun),8.0,3595.0,9.09
900,"['September 1, 2019']",['Shōji Yonemura'],['Guo Wei Huang'],['Kenji Yokoyama'],['Tasuku Shimaya'],6.2 (Original)4.1 (Rerun),6 (Original)5 (Rerun),11.0,2781.0,8.6
901,"['September 8, 2019']",['Jin Tanaka'],"['Guo Wei Huang', 'Midori Tanaka']",['Kazuya Hisada'],['Satoshi Itō'],5.6,5,9.0,1616.0,7.79
902,"['September 15, 2019']",['Tomohiro Nakayama'],['Yū Saitō'],['Masahiro Kitazaki'],['Katsumi Tokoro'],4.7,5,12.0,1556.0,7.66
903,"['September 22, 2019']",['Ryo Yamazaki'],['Sadaaki Honma'],['Shūichi Itō'],['Yusuke Suzuki'],5.4,3,9.0,1506.0,7.3
904,"['September 29, 2019']",['Shinzō Fujita'],"['Midori Tanaka', 'Tongnian Chen']",['Masayuki Takagi'],['Masahiro Hosoda'],5.7,3,7.0,1449.0,7.09
905,"['October 6, 2019']",['Akiko Inoue'],['Guo Wei Huang'],['Masahiro Shimanuki'],['Tasuku Shimaya'],5.0,4,11.0,2306.0,8.52
906,"['October 13, 2019']",['Shōji Yonemura'],['Toshinori Iino'],['Shigefumi Shingaki'],['Yasunori Koyama'],6.5,2,9.0,2248.0,8.6
907,"['October 20, 2019']",['Shōji Yonemura'],['Ryūji Yoshiike'],"['Kimitaka Itō', 'Eisaku Inoue']",['Kōhei Kureta'],4.6,4,0.0,1267.0,6.5
908,"['October 27, 2019']",['Jin Tanaka'],['Guo Wei Huang'],['Toshio Deguchi'],['Yutaka Nakashima'],5.3,4,8.0,2296.0,8.54
909,"['November 10, 2019']",['Tomohiro Nakayama'],['Midori Tanaka'],['Kenji Yokoyama'],['Aya Komaki'],4.8,7,11.0,3178.0,9.0
910,"['November 17, 2019']",['Shinzō Fujita'],['Midori Tanaka'],['Kazuya Hisada'],['Satoshi Itō'],5.4,4,10.0,3118.0,8.89
911,"['November 24, 2019']",['Ryo Yamazaki'],['Midori Tanaka'],['Masahiro Kitazaki'],['Daisuke Nakajima'],5.1,4,11.0,2039.0,8.32
912,"['December 1, 2019']",['Akiko Inoue'],['Guo Wei Huang'],['Masayuki Takagi'],['Masahiro Hosoda'],3.9,7,12.0,4161.0,9.18
913,"['December 8, 2019']",['Tomohiro Nakayama'],"['Guo Wei Huang', 'Tongnian Chen']",['Eisaku Inoue'],['Yusuke Suzuki'],4.8,5,13.0,4105.0,9.27
914,"['December 15, 2019']",['Shinzō Fujita'],['Midori Tanaka'],"['Masahiro Shimanuki', 'Kimitaka Itō']",['Yasunori Koyama'],4.5,5,11.0,10471.0,9.57
915,"['December 22, 2019']",['Ryo Yamazaki'],['Guo Wei Huang'],['Shigefumi Shingaki'],['Katsumi Tokoro'],4.9,5,7.0,8731.0,9.57
916,"['January 5, 2020']",['Shōji Yonemura'],['Tongnian Chen'],['Shūichi Itō'],['Yutaka Nakashima'],4.6,4,10.0,3342.0,8.94
917,"['January 12, 2020']",['Jin Tanaka'],['Guo Wei Huang'],['Kenji Yokoyama'],['Aya Komaki'],4.2,5,10.0,3714.0,9.0
918,"['January 19, 2020']",['Akiko Inoue'],['Yurino Doi'],['Kazuya Hisada'],['Masahiro Hosoda'],3.6,5,11.0,1961.0,8.09
919,"['January 26, 2020']",['Atsuhiro Tomioka'],['Guo Wei Huang'],"['Yūki Minagawa', 'Yūsuke Isōchi', 'Yukiko Nakatani']",['Satoshi Itō'],4.2,6,9.0,2001.0,8.33
920,"['February 2, 2020']",['Shinzō Fujita'],['Midori Tanaka'],"['Keita Saitō', 'Toshio Deguchi']",['Yutaka Nakashima'],4.2,6,12.0,1698.0,7.69
921,"['February 9, 2020']",['Tomohiro Nakayama'],['Toshinori Iino'],['Masahiro Kitazaki'],['Yasunori Koyama'],4.9,4,15.0,1695.0,7.15
922,"['February 16, 2020']",['Ryo Yamazaki'],['Sadaaki Honma'],['Masayuki Takagi'],['Yusuke Suzuki'],4.8,4,10.0,2133.0,8.12
923,"['February 23, 2020']",['Shōji Yonemura'],['Midori Tanaka'],['Masahiro Shimanuki'],['Katsumi Tokoro'],4.7,4,11.0,2076.0,8.2
924,"['March 15, 2020']",['Jin Tanaka'],['Guo Wei Huang'],"['Eisaku Inoue', 'Kimitaka Itō']",['Tasuku Shimaya'],5.0,6,10.0,3259.0,8.89
925,"['March 22, 2020']",['Akiko Inoue'],['Midori Tanaka'],['Kenji Yokoyama'],['Nanami Michibata'],3.8,6,11.0,3464.0,9.02
926,"['March 29, 2020']",['Shinzō Fujita'],['Yurino Doi'],['Shūichi Itō'],['Ryōsuke Tanaka'],5.0,7,10.0,1622.0,7.91
927,"['April 5, 2020']",['Atsuhiro Tomioka'],"['Minoru Ōnishi', 'Sadaaki Honma']","['Shigefumi Shingaki', 'Keiichi Ichikawa']",['Satoshi Itō'],5.3,5,10.0,1455.0,7.72
928,"['April 12, 2020']",['Tomohiro Nakayama'],"['Minoru Ōnishi', 'Sadaaki Honma']",['Kazuya Hisada'],['Katsumi Tokoro'],5.1,6,12.0,1479.0,7.78
929,"['April 19, 2020']",['Ryo Yamazaki'],['Tongnian Chen'],"['Eisaku Inoue', 'Kimitaka Itō']",['Yasunori Koyama'],4.7,6,12.0,1442.0,7.64
930,"['June 28, 2020']",['Shōji Yonemura'],['Guo Wei Huang'],"['Masahiro Shimanuki', 'Shūichi Itō']",['Yusuke Suzuki'],4.4,5,9.0,1624.0,7.75
931,"['July 5, 2020']",['Akiko Inoue'],['Midori Tanaka'],['Yūsuke Isōchi'],['Yutaka Nakashima'],3.9,6,11.0,1449.0,7.72
932,"['July 12, 2020']",['Jin Tanaka'],['Yurino Doi'],['Masayuki Takagi'],['Masahiro Hosoda'],4.5,5,10.0,1667.0,8.07
933,"['July 19, 2020']",['Shinzō Fujita'],['Tongnian Chen'],"['Toshio Deguchi', 'Midori Matsuda']",['Aya Komaki'],4.2,4,11.0,3341.0,8.91
934,"['July 26, 2020']",['Tomohiro Nakayama'],['Guo Wei Huang'],"['Midori Matsuda', 'Keita Saitō']",['Tatsuya Nagamine'],4.2,7,10.0,5098.0,9.38
935,"['August 2, 2020']",['Ryo Yamazaki'],['Midori Tanaka'],['Kenji Yokoyama'],['Kenichi Takeshita'],3.9,5,9.0,1812.0,8.29
936,"['August 9, 2020']",['Shōji Yonemura'],['Yurino Doi'],['Shigefumi Shingaki'],['Tasuku Shimaya'],4.3,4,8.0,1666.0,8.11
937,"['August 16, 2020']",['Akiko Inoue'],['Tongnian Chen'],['Kazuya Hisada'],['Satoshi Itō'],4.9,4,12.0,1585.0,7.93
938,"['August 23, 2020']",['Shinzō Fujita'],['Guo Wei Huang'],['Shūichi Itō'],['Yasunori Koyama'],4.4,5,10.0,1463.0,7.88
939,"['August 30, 2020']",['Jin Tanaka'],['Midori Tanaka'],['Masahiro Shimanuki'],['Yusuke Suzuki'],4.4,4,12.0,2973.0,8.8
940,"['September 6, 2020']",['Tomohiro Nakayama'],['Toshinori Iino'],"['Eisaku Inoue', 'Kimitaka Itō']",['Yutaka Nakashima'],4.4,5,9.0,5123.0,9.4
941,"['September 13, 2020']",['Ryo Yamazaki'],['Yurino Doi'],['Masayuki Takagi'],['Katsumi Tokoro'],4.3,5,13.0,3546.0,9.18
942,"['September 20, 2020']",['Shōji Yonemura'],['Tongnian Chen'],"['Toshio Deguchi', 'Keita Saitō']",['Kōhei Kureta'],4.7,5,11.0,3155.0,8.91
943,"['September 27, 2020']",['Akiko Inoue'],['Guo Wei Huang'],['Shigefumi Shingaki'],['Tasuku Shimaya'],4.4,4,11.0,2364.0,8.65
944,"['October 4, 2020']",['Shinzō Fujita'],['Midori Tanaka'],['Kenji Yokoyama'],['Masahiro Hosoda'],4.6,5,7.0,1684.0,7.98
945,"['October 11, 2020']",['Jin Tanaka'],['Toshinori Iino'],['Kazuya Hisada'],['Yusuke Suzuki'],5.0,7,15.0,2518.0,8.66
946,"['October 18, 2020']",['Tomohiro Nakayama'],['Yurino Doi'],['Yong-Ce Tu'],['Yutaka Nakashima'],4.5,8,11.0,1661.0,7.87
947,"['October 25, 2020']",['Ryo Yamazaki'],['Tongnian Chen'],['Ippei Masui'],['Chihiro Kumano'],4.4,6,12.0,1610.0,7.78
948,"['November 1, 2020']",['Shōji Yonemura'],['Guo Wei Huang'],['Shūichi Itō'],['Yutaka Nakashima'],4.3,5,11.0,1651.0,7.86
949,"['November 8, 2020']",['Atsuhiro Tomioka'],['Midori Tanaka'],"['Kimitaka Itō', 'Toshio Deguchi']",['Kenichi Takeshita'],4.6,5,12.0,3521.0,9.09
950,"['November 15, 2020']",['Akiko Inoue'],['Toshinori Iino'],['Masahiro Shimanuki'],['Yasunori Koyama'],4.8,4,11.0,3493.0,8.91
951,"['November 22, 2020']",['Shinzō Fujita'],['Yurino Doi'],['Masayuki Takagi'],['Satoshi Itō'],4.3,5,9.0,2264.0,8.31
952,"['November 29, 2020']",['Jin Tanaka'],['Tongnian Chen'],['Shigefumi Shingaki'],['Katsumi Tokoro'],3.9,6,11.0,2617.0,8.74
953,"['December 6, 2020']",['Tomohiro Nakayama'],['Guo Wei Huang'],['Keita Saitō'],['Ryōsuke Tanaka'],4.4,5,13.0,2655.0,8.62
954,"['December 13, 2020']",['Tomohiro Nakayama'],['Midori Tanaka'],['Kazuya Hisada'],['Kōhei Kureta'],4.4,6,14.0,2549.0,8.54
955,"['December 20, 2020']",['Shōji Yonemura'],['Toshinori Iino'],['Kenji Yokoyama'],['Tasuku Shimaya'],4.3,7,13.0,2435.0,8.33
